model,n_candidates_tested,total_grid_candidates,rank_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,std_fit_time,params_json
Random Forest,288,288,288,0.5507391483702997,0.009362084535096817,0.709394737490374,0.004828992853664453,0.534394910252115,0.009134259516802742,4.368409585952759,0.03155336515225551,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,286,0.5524882017477604,0.010397813392941622,0.7086626730687048,0.004787688253504126,0.5353228835944778,0.010360266502502019,8.7888614654541,0.08648923563579648,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,213,0.5688997563111846,0.01055269837451234,0.707053737919866,0.00518311053777779,0.5637979620868049,0.013723632198368434,4.044272327423096,0.038442396583395336,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,194,0.5699061872487028,0.013893621872196891,0.708663101489727,0.0032032968564119925,0.5636767811366893,0.016718232938307778,8.103500032424927,0.05721970314849903,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,216,0.5684422019380204,0.009529700060003539,0.7054439459289827,0.0066566116574146095,0.5648015276330045,0.013618411710687086,3.918582057952881,0.03199133867218225,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,208,0.5690515728159086,0.009537070361681787,0.7061756890348853,0.004734635735736269,0.5648757953780443,0.013946130977074412,7.866371488571167,0.07051277985597015,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,177,0.5714523706683217,0.0069544806510244755,0.7061759032453963,0.006707108796937653,0.5708505243375747,0.012039029289285408,3.831426429748535,0.02103257281144283,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,168,0.5724647728619748,0.007044897626535449,0.7055907872343388,0.006965268583512546,0.5711397684473304,0.012216449770030986,7.641808748245239,0.0627069035908881,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Random Forest,288,288,221,0.5677936071355829,0.01219721579484333,0.6913966632428686,0.008031787966816849,0.5826936044512661,0.01911110920960335,3.4489604949951174,0.039378073326295664,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 300}"
Random Forest,288,288,249,0.5650215727481499,0.010375359389376846,0.690372951210343,0.00719380462879382,0.5784885774198313,0.016391359499038798,6.868256759643555,0.02738447032188192,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 600}"
Random Forest,288,288,221,0.5677936071355829,0.01219721579484333,0.6913966632428686,0.008031787966816849,0.5826936044512661,0.01911110920960335,3.4506093502044677,0.06744948463355965,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}"
Random Forest,288,288,249,0.5650215727481499,0.010375359389376846,0.690372951210343,0.00719380462879382,0.5784885774198313,0.016391359499038798,6.892676258087159,0.12885096341078778,"{""model__class_weight"": ""balanced_subsample"", ""model__criterion"": ""entropy"", ""model__max_depth"": 24, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 10, ""model__n_estimators"": 600}"
Extra Trees,288,288,271,0.5318552923513711,0.012037326237517715,0.7011986149148354,0.00777218977511956,0.5145636377211182,0.011871294436049888,2.6064653396606445,0.015752666074565554,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,269,0.533029219588192,0.00950983050963325,0.7010524162410126,0.007957577624791629,0.5156245191503859,0.009769604959033756,3.655719184875488,0.03388793986131676,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,142,0.5722333968195316,0.015753499473951868,0.6934429091501091,0.007655667343248576,0.594472173528297,0.018822986820937096,1.6775607585906982,0.026588477557896614,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,131,0.5743389075434358,0.01760727564671542,0.6962227189525962,0.00843530454360747,0.5964942752144011,0.02082907165108206,2.3496452808380126,0.0206782720545013,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,125,0.5755315075309136,0.020258896205733776,0.7016365683047702,0.00926587467224316,0.5872943877905868,0.022771089648387227,1.785024356842041,0.012455889411533682,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,129,0.5743968271397155,0.020041824422619516,0.700466122072144,0.008920993443958036,0.5862990833744852,0.022540475727804467,2.5718430995941164,0.03891174659524211,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,156,0.5697934912790316,0.0157781348676656,0.6843709868999562,0.007379440757353581,0.5992766986758155,0.019530901496897183,1.572505569458008,0.03421578653485472,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,160,0.5695792926634418,0.016346330111311883,0.684078054026033,0.007504202281033153,0.5992138242429015,0.020115646023266445,2.2216259956359865,0.025775345424430274,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,214,0.5578790814948118,0.01777052926138348,0.6704696886771536,0.006724748571442225,0.596589074249498,0.02220539184888735,1.43187518119812,0.015419625920034603,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,208,0.5586502924972304,0.019354979572951785,0.6704696886771538,0.007391928773024187,0.5975970964365224,0.02452334561975474,2.028478765487671,0.018816320418780702,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,230,0.555580714913434,0.020358713877838556,0.6685667496018363,0.008250054187355135,0.5948992141140641,0.025482436505580467,1.4062651157379151,0.01724171772479498,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,210,0.5583975804014274,0.0234830353784088,0.670175684750675,0.011525679898404058,0.5980820117912091,0.028595610148463083,1.985729742050171,0.03959764113538941,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,195,0.5618115364957581,0.0171346820490856,0.7180266713507366,0.006186842892815765,0.545368759324359,0.017229437166988666,7.911978483200073,0.1492006565852724,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,197,0.5606570898254712,0.01383122978460804,0.7174413411291678,0.0054090229520783375,0.544247928592205,0.014044053421370719,11.041492986679078,0.23757434668081948,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,65,0.5887969316473126,0.012705252734494823,0.7120280273032717,0.004157469947739482,0.6011948957826018,0.017715037339970277,6.284045743942261,0.11153636939630487,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,60,0.588994393232484,0.016641832144709878,0.7127590206723854,0.006352156970663856,0.6011564662573997,0.021281097507588397,8.80157208442688,0.14166375037675621,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,78,0.5882064163937675,0.019376549603324043,0.7209524656165354,0.006999261741265976,0.5848793872902104,0.023013068516556174,6.976894855499268,0.13736170438289916,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,68,0.5887327719077126,0.019711990138099402,0.7216841016171822,0.007998194013888009,0.5852501696409707,0.023893846816124727,9.794946098327637,0.187206369118984,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,14,0.592720239125619,0.01680645688600272,0.7148074086847368,0.007889980817152129,0.6079640908003496,0.02206063677048479,6.072928428649902,0.1334374887474513,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
Extra Trees,288,288,6,0.5931695430001123,0.01579739032726053,0.7159783904436408,0.007457492383818117,0.6080698513992904,0.02121513755149557,8.541254425048828,0.20989488598026873,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 700}"
Extra Trees,288,288,27,0.59153962452164,0.01767645790111658,0.7104174855755996,0.011484424324668313,0.6117924049416326,0.022275427180873865,5.931152296066284,0.10849715705719092,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}"
Extra Trees,288,288,74,0.5884534293863021,0.01686796646273849,0.7088085504267608,0.01153790734986041,0.6083130926587674,0.021476447428595512,8.383762168884278,0.1985193224155987,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 2, ""model__n_estimators"": 700}"
Extra Trees,288,288,101,0.5852602481216895,0.015390585712734989,0.7041259086542118,0.010681455838467266,0.6079776076511816,0.019974305213967914,5.811852550506591,0.14179252999235392,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__criterion"": ""entropy"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 500}"
